From Date,To Date,PM2.5,PM10,NO2,SO2
05-11-2017 08:00,05-11-2017 16:00,20.72,54.97,-0.08,6.32
05-11-2017 16:00,06-11-2017 00:00,22.62,50.5,0,3.1
06-11-2017 00:00,06-11-2017 08:00,18.09,42.38,0,7.42
06-11-2017 08:00,06-11-2017 16:00,25.19,51.89,1.14,67.34
06-11-2017 16:00,07-11-2017 00:00,24.65,42.97,6.58,4.22
07-11-2017 00:00,07-11-2017 08:00,28.03,49.63,3.39,4
07-11-2017 08:00,07-11-2017 16:00,31.06,64.06,4.87,55.88
07-11-2017 16:00,08-11-2017 00:00,24.66,52.34,4.49,3.73
08-11-2017 00:00,08-11-2017 08:00,25.94,50.81,5.43,6.56
08-11-2017 08:00,08-11-2017 16:00,26.13,66.4,13.41,59.95
08-11-2017 16:00,09-11-2017 00:00,37.1,70.43,21.03,3.07
09-11-2017 00:00,09-11-2017 08:00,41.28,74.21,14.74,4.85
09-11-2017 08:00,09-11-2017 16:00,40.03,84.9,16.2,62.64
09-11-2017 16:00,10-11-2017 00:00,47.67,85.33,8,7.67
10-11-2017 00:00,10-11-2017 08:00,55.34,91.03,2.64,7.07
10-11-2017 08:00,10-11-2017 16:00,51.5,101.66,1.76,58.27
10-11-2017 16:00,11-11-2017 00:00,59.17,105.1,0,8.33
11-11-2017 00:00,11-11-2017 08:00,57.13,95.3,0,8.51
11-11-2017 08:00,11-11-2017 16:00,65.3,123.07,-1.35,68.56
11-11-2017 16:00,12-11-2017 00:00,57.12,105.44,0,5.77
12-11-2017 00:00,12-11-2017 08:00,70.88,104.91,0,11.81
12-11-2017 08:00,12-11-2017 16:00,53.14,103.82,0,9.14
12-11-2017 16:00,13-11-2017 00:00,39.57,76.93,0,4.08
13-11-2017 00:00,13-11-2017 08:00,38.77,73.8,0,7.46
13-11-2017 08:00,13-11-2017 16:00,30.32,79.11,4.18,62.54
13-11-2017 16:00,14-11-2017 00:00,32.04,68.58,12.03,4.62
14-11-2017 00:00,14-11-2017 08:00,25.19,54.97,10.54,2.45
14-11-2017 08:00,14-11-2017 16:00,34.52,62.03,17.37,57.19
14-11-2017 16:00,15-11-2017 00:00,29.03,43.7,22.42,4.24
15-11-2017 00:00,15-11-2017 08:00,16.62,22.06,16.43,7.73
15-11-2017 08:00,15-11-2017 16:00,12.81,35.19,15.65,52.91
15-11-2017 16:00,16-11-2017 00:00,7.27,22.2,12.01,4.57
16-11-2017 00:00,16-11-2017 08:00,2.56,10.38,5.07,6.04
16-11-2017 08:00,16-11-2017 16:00,7.31,29.16,12.43,56.07
16-11-2017 16:00,17-11-2017 00:00,7.52,29.55,17.43,4.87
17-11-2017 00:00,17-11-2017 08:00,4.47,11.06,9.73,4.77
17-11-2017 08:00,17-11-2017 16:00,6.84,20.87,16.34,57.11
17-11-2017 16:00,18-11-2017 00:00,9.5,23.3,16.7,5.25
18-11-2017 00:00,18-11-2017 08:00,7.59,24.16,11.67,6.77
18-11-2017 08:00,18-11-2017 16:00,12.52,34.84,9.98,59.88
18-11-2017 16:00,19-11-2017 00:00,12,28.27,9.99,4.54
19-11-2017 00:00,19-11-2017 08:00,15.84,27.31,8.48,6.76
19-11-2017 08:00,19-11-2017 16:00,11.84,28.75,7.4,6.47
19-11-2017 16:00,20-11-2017 00:00,16.94,27.74,8.52,3.8
20-11-2017 00:00,20-11-2017 08:00,9.77,24.65,13.16,13.04
20-11-2017 08:00,20-11-2017 16:00,13.72,32.69,8.56,57.33
20-11-2017 16:00,21-11-2017 00:00,16.9,27.69,9.89,3.09
21-11-2017 00:00,21-11-2017 08:00,25.5,40.94,8.32,4.98
21-11-2017 08:00,21-11-2017 16:00,41.93,69.8,8.59,59.9
21-11-2017 16:00,22-11-2017 00:00,52.25,82.81,8.84,3.46
22-11-2017 00:00,22-11-2017 08:00,66.84,103.44,7.26,5.46
22-11-2017 08:00,22-11-2017 16:00,56.97,104.42,8.31,60.05
22-11-2017 16:00,23-11-2017 00:00,60.9,112.81,19.6,6.12
23-11-2017 00:00,23-11-2017 08:00,49.29,116.06,44.8,9.62
23-11-2017 08:00,23-11-2017 16:00,46.17,83.28,15.46,64.72
23-11-2017 16:00,24-11-2017 00:00,63.86,108.39,16.19,6.85
24-11-2017 00:00,24-11-2017 08:00,79.81,178.87,33.65,9.23
24-11-2017 08:00,24-11-2017 16:00,69.41,121.91,18.42,60.54
24-11-2017 16:00,25-11-2017 00:00,70.87,120.32,35.31,9.38
25-11-2017 00:00,25-11-2017 08:00,71.47,116.16,26.36,5.62
25-11-2017 08:00,25-11-2017 16:00,71.94,128.42,27.36,62.27
25-11-2017 16:00,26-11-2017 00:00,64.38,112.79,42.9,9.81
26-11-2017 00:00,26-11-2017 08:00,,117.56,30.63,7.25
26-11-2017 08:00,26-11-2017 16:00,,130.72,21.75,10.28
26-11-2017 16:00,27-11-2017 00:00,,124.5,36.19,6.66
27-11-2017 00:00,27-11-2017 08:00,,134.81,47.88,5.02
27-11-2017 08:00,27-11-2017 16:00,60.16,125.73,27.57,37.24
27-11-2017 16:00,28-11-2017 00:00,64.34,110.62,53.69,8.28
28-11-2017 00:00,28-11-2017 08:00,105.9,291.21,95.48,6.88
28-11-2017 08:00,28-11-2017 16:00,66.32,110.52,25.33,64.53
28-11-2017 16:00,29-11-2017 00:00,71.67,109.43,36.02,8.8
29-11-2017 00:00,29-11-2017 08:00,80,210.93,74.33,9.21
29-11-2017 08:00,29-11-2017 16:00,43.05,87.79,24.68,54.73
29-11-2017 16:00,30-11-2017 00:00,53.19,91,37,3.16
30-11-2017 00:00,30-11-2017 08:00,,,54.19,7.7
30-11-2017 08:00,30-11-2017 16:00,59.44,95.39,19.68,30.34
30-11-2017 16:00,01-12-2017 00:00,52.69,88.83,42.06,7.17
01-12-2017 00:00,01-12-2017 08:00,72.28,169.41,65.65,9.8
01-12-2017 08:00,01-12-2017 16:00,57.12,108.69,25.07,63.76
01-12-2017 16:00,02-12-2017 00:00,55.48,102.48,28.03,9.15
02-12-2017 00:00,02-12-2017 08:00,69.84,120.41,28.13,7.83
02-12-2017 08:00,02-12-2017 16:00,74.11,137.79,25.41,58
02-12-2017 16:00,03-12-2017 00:00,73.29,119.94,32.89,6.54
03-12-2017 00:00,03-12-2017 08:00,73.25,119.56,30.8,7.86
03-12-2017 08:00,03-12-2017 16:00,68,115.5,20.19,6.19
03-12-2017 16:00,04-12-2017 00:00,64.53,106.33,37.33,5.99
04-12-2017 00:00,04-12-2017 08:00,74.41,118.25,28.17,6.65
04-12-2017 08:00,04-12-2017 16:00,77.16,130.72,26.56,64.79
04-12-2017 16:00,05-12-2017 00:00,78.03,124.94,48.2,8.55
05-12-2017 00:00,05-12-2017 08:00,124.52,273.55,100.83,10.74
05-12-2017 08:00,05-12-2017 16:00,84.68,143,25.53,58.46
05-12-2017 16:00,06-12-2017 00:00,85.19,133.59,42.69,8.59
06-12-2017 00:00,06-12-2017 08:00,121.94,223.48,81.28,9.57
06-12-2017 08:00,06-12-2017 16:00,96.32,175.19,35.47,62.82
06-12-2017 16:00,07-12-2017 00:00,85.52,137.9,47.12,12.89
07-12-2017 00:00,07-12-2017 08:00,80.34,126.17,21.15,9
07-12-2017 08:00,07-12-2017 16:00,88.45,155,31.41,64.15
07-12-2017 16:00,08-12-2017 00:00,84.28,151.54,57.88,15.79
08-12-2017 00:00,08-12-2017 08:00,74,117.88,22.06,12.23
08-12-2017 08:00,08-12-2017 16:00,58.19,116.78,52.71,11.52
08-12-2017 16:00,09-12-2017 00:00,52.16,99.06,59.12,10.09
09-12-2017 00:00,09-12-2017 08:00,44.17,88.71,56.87,12.21
09-12-2017 08:00,09-12-2017 16:00,59.88,128.97,30.8,8.73
09-12-2017 16:00,10-12-2017 00:00,64.5,133.31,55.15,11.06
10-12-2017 00:00,10-12-2017 08:00,98.52,224.19,77.54,12.73
10-12-2017 08:00,10-12-2017 16:00,75.19,138.57,34.4,12.43
10-12-2017 16:00,11-12-2017 00:00,56.81,94.81,50.55,8.11
11-12-2017 00:00,11-12-2017 08:00,71,130.78,53.86,6.19
11-12-2017 08:00,11-12-2017 16:00,75.78,136.84,41.11,12.26
11-12-2017 16:00,12-12-2017 00:00,72,114.8,49.8,11.88
12-12-2017 00:00,12-12-2017 08:00,84.11,146.21,64.09,15.84
12-12-2017 08:00,12-12-2017 16:00,79.07,132.25,31.79,12.36
12-12-2017 16:00,13-12-2017 00:00,65.71,99.48,36.14,5
13-12-2017 00:00,13-12-2017 08:00,99.72,222.03,63.93,11.03
13-12-2017 08:00,13-12-2017 16:00,82.6,136.77,27.59,6.88
13-12-2017 16:00,14-12-2017 00:00,59.16,89.29,27.16,3.56
14-12-2017 00:00,14-12-2017 08:00,63,88.28,19.81,6.68
14-12-2017 08:00,14-12-2017 16:00,66.71,101.1,19.61,7.21
14-12-2017 16:00,15-12-2017 00:00,68.59,101.24,32.96,6.34
15-12-2017 00:00,15-12-2017 08:00,71.87,99.8,26.27,5.04
15-12-2017 08:00,15-12-2017 16:00,59.68,89.57,26.4,5.38
15-12-2017 16:00,16-12-2017 00:00,66.48,110.71,66.35,7.87
16-12-2017 00:00,16-12-2017 08:00,113.5,244.5,81.56,13.95
16-12-2017 08:00,16-12-2017 16:00,87.87,181.4,64.16,20.19
16-12-2017 16:00,17-12-2017 00:00,73.84,134.75,62.31,9.9
17-12-2017 00:00,17-12-2017 08:00,117.94,255.09,83.9,17.17
17-12-2017 08:00,17-12-2017 16:00,91.48,169.69,39.39,18.32
17-12-2017 16:00,18-12-2017 00:00,61.26,103.03,39.83,5.77
18-12-2017 00:00,18-12-2017 08:00,85.07,173.33,66.36,50.78
18-12-2017 08:00,18-12-2017 16:00,73.32,138.97,32.08,11.43
18-12-2017 16:00,19-12-2017 00:00,61.44,110.81,41.94,8.53
19-12-2017 00:00,19-12-2017 08:00,70.75,178.66,56.85,8.23
19-12-2017 08:00,19-12-2017 16:00,45.93,91.3,29.71,11.9
19-12-2017 16:00,20-12-2017 00:00,50.44,97.44,49.77,8.27
20-12-2017 00:00,20-12-2017 08:00,83.81,175.41,78.14,8.76
20-12-2017 08:00,20-12-2017 16:00,59.35,112.03,30.66,5.75
20-12-2017 16:00,21-12-2017 00:00,79.79,128.32,52.03,5.61
21-12-2017 00:00,21-12-2017 08:00,80.36,120.14,30.84,7.32
21-12-2017 08:00,21-12-2017 16:00,68.21,110.45,31.6,7.69
21-12-2017 16:00,22-12-2017 00:00,59.72,106.62,63.97,5.5
22-12-2017 00:00,22-12-2017 08:00,105.31,253.88,79.68,14.52
22-12-2017 08:00,22-12-2017 16:00,82.38,156.62,33.28,11.18
22-12-2017 16:00,23-12-2017 00:00,88,134.72,49.84,7.88
23-12-2017 00:00,23-12-2017 08:00,141.93,254.79,89.68,107.42
23-12-2017 08:00,23-12-2017 16:00,97.61,166.39,37.24,27.84
23-12-2017 16:00,24-12-2017 00:00,77.18,120.42,53.8,9.75
24-12-2017 00:00,24-12-2017 08:00,136.95,248.86,62.74,24.5
24-12-2017 08:00,24-12-2017 16:00,105.41,159.59,30.95,9.81
24-12-2017 16:00,25-12-2017 00:00,115.97,165.29,42.72,6.43
25-12-2017 00:00,25-12-2017 08:00,133.8,202.37,54.41,9.76
25-12-2017 08:00,25-12-2017 16:00,103.62,146.62,23.1,7.22
25-12-2017 16:00,26-12-2017 00:00,108.93,160.45,48.13,10.12
26-12-2017 00:00,26-12-2017 08:00,148.74,261.39,87.56,11.66
26-12-2017 08:00,26-12-2017 16:00,110.39,181.68,43.79,19.29
26-12-2017 16:00,27-12-2017 00:00,115.18,171.96,43.97,15.29
27-12-2017 00:00,27-12-2017 08:00,139.75,234.82,65.46,16.26
27-12-2017 08:00,27-12-2017 16:00,97.5,175.23,45.39,21.98
27-12-2017 16:00,28-12-2017 00:00,63.59,120.52,68.47,11.93
28-12-2017 00:00,28-12-2017 08:00,124.5,290.5,90.18,16.06
28-12-2017 08:00,28-12-2017 16:00,69.72,142.86,38.83,22.09
28-12-2017 16:00,29-12-2017 00:00,49,95.12,48.56,8.19
29-12-2017 00:00,29-12-2017 08:00,107.17,225.83,81.01,7.99
29-12-2017 08:00,29-12-2017 16:00,48.03,97.84,33.77,5.69
29-12-2017 16:00,30-12-2017 00:00,43.52,76.76,43.15,5.05
30-12-2017 00:00,30-12-2017 08:00,59.56,94.89,24.76,5.42
30-12-2017 08:00,30-12-2017 16:00,51.47,101.42,29.04,6.43
30-12-2017 16:00,31-12-2017 00:00,65.68,102.95,46.75,4.84
31-12-2017 00:00,31-12-2017 08:00,62.5,96.89,22.44,7.07
31-12-2017 08:00,31-12-2017 16:00,73.46,133.57,22.5,9.98
31-12-2017 16:00,01-01-2018 00:00,69.86,113.07,27.02,8.78
01-01-2018 00:00,01-01-2018 08:00,73.07,112.9,21.54,7.49
01-01-2018 08:00,01-01-2018 16:00,64.5,109.73,23.67,5.12
01-01-2018 16:00,02-01-2018 00:00,38.47,70.7,23.79,3.99
02-01-2018 00:00,02-01-2018 08:00,72.57,109.27,18.63,10.73
02-01-2018 08:00,02-01-2018 16:00,67.71,118.03,27.34,10.03
02-01-2018 16:00,03-01-2018 00:00,53,94.86,41.77,9.79
03-01-2018 00:00,03-01-2018 08:00,72.11,117.46,38.87,9.27
03-01-2018 08:00,03-01-2018 16:00,66.31,122.41,31.42,10.5
03-01-2018 16:00,04-01-2018 00:00,81.13,172.58,93.99,21.9
04-01-2018 00:00,04-01-2018 08:00,134.34,335,112.21,62.86
04-01-2018 08:00,04-01-2018 16:00,113.44,187.59,50.54,24.46
04-01-2018 16:00,05-01-2018 00:00,88.04,182.63,85.11,11.55
05-01-2018 00:00,05-01-2018 08:00,126.83,270.5,91.97,15.3
05-01-2018 08:00,05-01-2018 16:00,87.21,155.66,30.89,10.07
05-01-2018 16:00,06-01-2018 00:00,80.76,160.48,73.97,10.45
06-01-2018 00:00,06-01-2018 08:00,125.33,286.53,90.54,11.23
06-01-2018 08:00,06-01-2018 16:00,102.81,187.68,41.69,13.93
06-01-2018 16:00,07-01-2018 00:00,90.45,186.03,94.35,13.65
07-01-2018 00:00,07-01-2018 08:00,122.3,303.26,91.61,15.66
07-01-2018 08:00,07-01-2018 16:00,65.96,126.91,39.38,16.41
07-01-2018 16:00,08-01-2018 00:00,87.86,183.59,80.99,10.53
08-01-2018 00:00,08-01-2018 08:00,120.46,269.75,106.1,16.41
08-01-2018 08:00,08-01-2018 16:00,122,173.79,31.28,10.78
08-01-2018 16:00,09-01-2018 00:00,59.11,110.11,36.39,11.29
09-01-2018 00:00,09-01-2018 08:00,52.19,99.52,30.13,9.1
09-01-2018 08:00,09-01-2018 16:00,66,118.19,26.04,9.08
09-01-2018 16:00,10-01-2018 00:00,77.37,135.07,43.31,12.69
10-01-2018 00:00,10-01-2018 08:00,118.18,243.14,97.5,20.38
10-01-2018 08:00,10-01-2018 16:00,93.16,192.81,40.16,12.98
10-01-2018 16:00,11-01-2018 00:00,87.79,157.97,65.83,5.89
11-01-2018 00:00,11-01-2018 08:00,150,480.7,105.86,19.71
11-01-2018 08:00,11-01-2018 16:00,119.48,217,50.05,14.01
11-01-2018 16:00,12-01-2018 00:00,102.03,165.24,54.85,12.6
12-01-2018 00:00,12-01-2018 08:00,157.52,353.59,89.14,15.42
12-01-2018 08:00,12-01-2018 16:00,124.11,230,50.37,16.14
12-01-2018 16:00,13-01-2018 00:00,105.63,187.27,65.78,11.32
13-01-2018 00:00,13-01-2018 08:00,117.5,229.16,73.68,15.51
13-01-2018 08:00,13-01-2018 16:00,130.5,254.92,52.39,25.49
13-01-2018 16:00,14-01-2018 00:00,91.77,145.63,27.27,6.57
14-01-2018 00:00,14-01-2018 08:00,250.86,335.71,82.89,16.18
14-01-2018 08:00,14-01-2018 16:00,258.97,342.52,41.09,19.76
14-01-2018 16:00,15-01-2018 00:00,117.73,213.8,77.55,9.72
15-01-2018 00:00,15-01-2018 08:00,124.97,254.41,74.94,13.61
15-01-2018 08:00,15-01-2018 16:00,109.63,182.77,31.06,13.1
15-01-2018 16:00,16-01-2018 00:00,99.83,149.43,28.46,6.17
16-01-2018 00:00,16-01-2018 08:00,127.81,295.07,69.79,11.48
16-01-2018 08:00,16-01-2018 16:00,126.9,226.93,40.95,26.05
16-01-2018 16:00,17-01-2018 00:00,124.43,197.29,57.42,18.32
17-01-2018 00:00,17-01-2018 08:00,146.89,304.07,67.49,15.78
17-01-2018 08:00,17-01-2018 16:00,97.55,171.16,29.04,11.69
17-01-2018 16:00,18-01-2018 00:00,64.93,132.23,58.66,10.21
18-01-2018 00:00,18-01-2018 08:00,93.37,207.53,70.93,11.02
18-01-2018 08:00,18-01-2018 16:00,92.1,169.23,41.46,21.23
18-01-2018 16:00,19-01-2018 00:00,60.83,116.13,52.78,7.76
19-01-2018 00:00,19-01-2018 08:00,102.79,272,81.82,10.33
19-01-2018 08:00,19-01-2018 16:00,81.21,158.28,37.79,11.37
19-01-2018 16:00,20-01-2018 00:00,75.41,133.78,52.79,11.17
20-01-2018 00:00,20-01-2018 08:00,130.23,394.42,82.51,12.39
20-01-2018 08:00,20-01-2018 16:00,97.68,173.26,33.64,17.73
20-01-2018 16:00,21-01-2018 00:00,77.76,166,64.68,12.85
21-01-2018 00:00,21-01-2018 08:00,124.71,283.61,87.73,17.38
21-01-2018 08:00,21-01-2018 16:00,74.37,153.43,31.16,9.69
21-01-2018 16:00,22-01-2018 00:00,66.48,127.44,58.54,9.61
22-01-2018 00:00,22-01-2018 08:00,119.1,309.6,88.37,16.5
22-01-2018 08:00,22-01-2018 16:00,93.07,213,47.54,12.46
22-01-2018 16:00,23-01-2018 00:00,70.52,123.03,57.75,6.16
23-01-2018 00:00,23-01-2018 08:00,128.81,339.78,90.13,14.4
23-01-2018 08:00,23-01-2018 16:00,89.09,189,66.27,15.25
23-01-2018 16:00,24-01-2018 00:00,64,107,,10.05
24-01-2018 00:00,24-01-2018 08:00,,,,
24-01-2018 08:00,24-01-2018 16:00,,,,
24-01-2018 16:00,25-01-2018 00:00,,,,
25-01-2018 00:00,25-01-2018 08:00,,,,
25-01-2018 08:00,25-01-2018 16:00,,,,
25-01-2018 16:00,26-01-2018 00:00,,,,
26-01-2018 00:00,26-01-2018 08:00,,,,
26-01-2018 08:00,26-01-2018 16:00,,,,
26-01-2018 16:00,27-01-2018 00:00,,,,
27-01-2018 00:00,27-01-2018 08:00,,,,
27-01-2018 08:00,27-01-2018 16:00,78,132.22,18.38,1.9
27-01-2018 16:00,28-01-2018 00:00,68.84,120.16,26.94,10.07
28-01-2018 00:00,28-01-2018 08:00,101.66,203.14,75.56,35.66
28-01-2018 08:00,28-01-2018 16:00,85.97,141.81,19.2,8.79
28-01-2018 16:00,29-01-2018 00:00,65.58,112.1,17.55,6.74
29-01-2018 00:00,29-01-2018 08:00,92.62,172.45,51.89,8.82
29-01-2018 08:00,29-01-2018 16:00,126.57,223.43,45.43,10.39
29-01-2018 16:00,30-01-2018 00:00,60.29,107.41,53.78,13.4
30-01-2018 00:00,30-01-2018 08:00,113.96,264.3,86.7,18.71
30-01-2018 08:00,30-01-2018 16:00,101.28,196.52,41.22,24.85
30-01-2018 16:00,31-01-2018 00:00,72.61,146,72.2,16.97
31-01-2018 00:00,31-01-2018 08:00,111.9,216.87,81.03,22.59
31-01-2018 08:00,31-01-2018 16:00,95.03,205.27,52.81,5.33
31-01-2018 16:00,01-02-2018 00:00,75.46,148,61.67,4.61
01-02-2018 00:00,01-02-2018 08:00,99.81,220.06,78.78,1.66
01-02-2018 08:00,01-02-2018 16:00,57.86,132.76,28.25,2.82
01-02-2018 16:00,02-02-2018 00:00,64.06,170.03,81.92,2.61
02-02-2018 00:00,02-02-2018 08:00,94.77,295.62,81.19,2.77
02-02-2018 08:00,02-02-2018 16:00,88.65,191.74,61.36,3.61
02-02-2018 16:00,03-02-2018 00:00,54.43,121.73,63.37,6.28
03-02-2018 00:00,03-02-2018 08:00,87.3,262.03,74.1,7.17
03-02-2018 08:00,03-02-2018 16:00,88.13,191.67,49.32,11.68
03-02-2018 16:00,04-02-2018 00:00,62.87,172.16,78.47,10.02
04-02-2018 00:00,04-02-2018 08:00,80.73,271.8,76.3,14.24
04-02-2018 08:00,04-02-2018 16:00,53.38,147.97,44.8,10.26
04-02-2018 16:00,05-02-2018 00:00,51.87,144.29,66.45,12.6
05-02-2018 00:00,05-02-2018 08:00,91.74,288.85,72.04,12.9
05-02-2018 08:00,05-02-2018 16:00,71.3,168.15,54.45,13.23
05-02-2018 16:00,06-02-2018 00:00,38.48,93.81,58.4,7.74
06-02-2018 00:00,06-02-2018 08:00,83.79,253.36,68.5,11.98
06-02-2018 08:00,06-02-2018 16:00,79.21,197.83,54.2,12.52
06-02-2018 16:00,07-02-2018 00:00,47.55,103.68,49.34,10.48
07-02-2018 00:00,07-02-2018 08:00,76.9,187.24,60.76,6.29
07-02-2018 08:00,07-02-2018 16:00,53.73,108.9,34.61,12.02
07-02-2018 16:00,08-02-2018 00:00,51.89,107.11,48.35,9.53
08-02-2018 00:00,08-02-2018 08:00,58.77,133.52,57.53,8.77
08-02-2018 08:00,08-02-2018 16:00,67.45,148.29,51.38,12.13
08-02-2018 16:00,09-02-2018 00:00,28.4,67.8,36.31,8.95
09-02-2018 00:00,09-02-2018 08:00,58.32,157.21,57.38,8.23
09-02-2018 08:00,09-02-2018 16:00,51.16,104.1,29.54,10
09-02-2018 16:00,10-02-2018 00:00,37.72,114.66,34.86,8.02
10-02-2018 00:00,10-02-2018 08:00,36.43,60.97,31.88,9.15
10-02-2018 08:00,10-02-2018 16:00,46,88.62,28.61,9.17
10-02-2018 16:00,11-02-2018 00:00,79.61,222.06,58.15,7.39
11-02-2018 00:00,11-02-2018 08:00,76.54,136.46,43.58,11.84
11-02-2018 08:00,11-02-2018 16:00,74,120.17,16.22,9.82
11-02-2018 16:00,12-02-2018 00:00,67.43,109.64,5.57,11.2
12-02-2018 00:00,12-02-2018 08:00,71.77,103.37,,9.31
12-02-2018 08:00,12-02-2018 16:00,68.37,121,,9.25
12-02-2018 16:00,13-02-2018 00:00,76.19,124.27,,8.96
13-02-2018 00:00,13-02-2018 08:00,64.19,102.81,,11.48
13-02-2018 08:00,13-02-2018 16:00,55.97,123.84,,9.08
13-02-2018 16:00,14-02-2018 00:00,71.3,142.93,,11.87
14-02-2018 00:00,14-02-2018 08:00,72.89,140.96,,8.84
14-02-2018 08:00,14-02-2018 16:00,43.32,114.61,4.27,6.06
14-02-2018 16:00,15-02-2018 00:00,40.8,90.83,9.75,8.43
15-02-2018 00:00,15-02-2018 08:00,74.35,231.06,15.72,11.9
15-02-2018 08:00,15-02-2018 16:00,77.2,172.3,9.43,10.17
15-02-2018 16:00,16-02-2018 00:00,50.14,93.83,6.94,10.27
16-02-2018 00:00,16-02-2018 08:00,87.76,210.76,11.6,11.59
16-02-2018 08:00,16-02-2018 16:00,67,146.93,7.44,9.78
16-02-2018 16:00,17-02-2018 00:00,68.33,101.9,0.35,11.79
17-02-2018 00:00,17-02-2018 08:00,108.23,223.16,0.42,10.11
17-02-2018 08:00,17-02-2018 16:00,72.83,136.8,0.59,9.34
17-02-2018 16:00,18-02-2018 00:00,65.74,109.26,0.76,12.25
18-02-2018 00:00,18-02-2018 08:00,77.93,118.71,0.55,10.13
18-02-2018 08:00,18-02-2018 16:00,62.92,121.54,0.67,10.25
18-02-2018 16:00,19-02-2018 00:00,65.07,104.62,0.87,10.38
19-02-2018 00:00,19-02-2018 08:00,91.4,183.97,1.01,9.26
19-02-2018 08:00,19-02-2018 16:00,77.2,127.97,0.63,10.02
19-02-2018 16:00,20-02-2018 00:00,69.73,122.1,1.04,9.98
20-02-2018 00:00,20-02-2018 08:00,95.87,168.7,1.15,10.6
20-02-2018 08:00,20-02-2018 16:00,90.58,191.62,8.43,8.12
20-02-2018 16:00,21-02-2018 00:00,56.77,123.68,45.75,12.39
21-02-2018 00:00,21-02-2018 08:00,79.81,208,47.93,9.55
21-02-2018 08:00,21-02-2018 16:00,83.93,202.63,47.22,7.91
21-02-2018 16:00,22-02-2018 00:00,50.76,138.62,51.61,10.18
22-02-2018 00:00,22-02-2018 08:00,82.55,243.72,72.23,20.59
22-02-2018 08:00,22-02-2018 16:00,74.16,183.23,60.28,23.67
22-02-2018 16:00,23-02-2018 00:00,59.46,153.11,67.58,6.32
23-02-2018 00:00,23-02-2018 08:00,85,196.83,68.48,20.89
23-02-2018 08:00,23-02-2018 16:00,81.86,212.75,51.2,16.84
23-02-2018 16:00,24-02-2018 00:00,63.07,163.9,60.61,11.3
24-02-2018 00:00,24-02-2018 08:00,109.48,247.97,85.44,23.78
24-02-2018 08:00,24-02-2018 16:00,127,292.67,90.09,51.01
24-02-2018 16:00,25-02-2018 00:00,28.91,288.25,106.6,23.49
25-02-2018 00:00,25-02-2018 08:00,60.31,337.21,75.46,43.99
25-02-2018 08:00,25-02-2018 16:00,72.92,202.56,67,6.43
25-02-2018 16:00,26-02-2018 00:00,52.7,103.7,49.04,4.5
26-02-2018 00:00,26-02-2018 08:00,,,,
26-02-2018 08:00,26-02-2018 16:00,55.38,153.89,41.19,11.96
26-02-2018 16:00,27-02-2018 00:00,59.93,186,110.39,28.09
27-02-2018 00:00,27-02-2018 08:00,43.77,112.23,58.04,15.23
27-02-2018 08:00,27-02-2018 16:00,53.16,140,44.02,16.18
27-02-2018 16:00,28-02-2018 00:00,45.13,146.55,70.12,19.19
28-02-2018 00:00,28-02-2018 08:00,44.52,131.66,71.13,18.88
28-02-2018 08:00,28-02-2018 16:00,54.33,155.37,58.29,17.33
28-02-2018 16:00,01-03-2018 00:00,54,162.54,80.92,20.9
01-03-2018 00:00,01-03-2018 08:00,62.24,162.38,59.7,14.39
01-03-2018 08:00,01-03-2018 16:00,72.38,173.24,56.25,35.85
01-03-2018 16:00,02-03-2018 00:00,33.32,107.32,58.23,11.35
02-03-2018 00:00,02-03-2018 08:00,66.17,125.48,41.7,9.98
02-03-2018 08:00,02-03-2018 16:00,56.35,140.77,47.37,24.25
02-03-2018 16:00,03-03-2018 00:00,41.75,147.11,59.9,29.94
03-03-2018 00:00,03-03-2018 08:00,36.77,83.48,43.75,37.95
03-03-2018 08:00,03-03-2018 16:00,38.52,162.92,57.48,12.9
03-03-2018 16:00,04-03-2018 00:00,35.75,136.86,68.83,40.3
04-03-2018 00:00,04-03-2018 08:00,26.91,79.5,54.8,20.81
04-03-2018 08:00,04-03-2018 16:00,30.45,133.19,57.22,31.41
04-03-2018 16:00,05-03-2018 00:00,40.2,142.17,62.13,25.14
05-03-2018 00:00,05-03-2018 08:00,57.36,123.68,39.52,8.51
05-03-2018 08:00,05-03-2018 16:00,49,138.47,51.58,8.61
05-03-2018 16:00,06-03-2018 00:00,35.29,138.75,67.19,29.96
06-03-2018 00:00,06-03-2018 08:00,50.13,134.53,55.18,22.11
06-03-2018 08:00,06-03-2018 16:00,60.75,134.62,27.2,9.19
06-03-2018 16:00,07-03-2018 00:00,34.89,98.54,48.74,15.96
07-03-2018 00:00,07-03-2018 08:00,50.38,106.41,37.35,9.1
07-03-2018 08:00,07-03-2018 16:00,72.24,153.72,33.98,14.29
07-03-2018 16:00,08-03-2018 00:00,72.83,186,71.04,15.82
08-03-2018 00:00,08-03-2018 08:00,55.36,97.57,23.58,2.52
08-03-2018 08:00,08-03-2018 16:00,48.67,97.43,19.26,3.49
08-03-2018 16:00,09-03-2018 00:00,41.63,80.93,16.83,1.32
09-03-2018 00:00,09-03-2018 08:00,42.86,76.34,20.09,1.96
09-03-2018 08:00,09-03-2018 16:00,43.72,90.48,20.49,3.4
09-03-2018 16:00,10-03-2018 00:00,52.7,94.8,33.98,7.33
10-03-2018 00:00,10-03-2018 08:00,63.19,157.19,59.19,8.26
